cleaned_med_id,inv_min,inv_max,mean_first_count,mean_last_count,total_picks,mean_picks,median_picks,variance_picks,std_dev_picks,range_picks,iqr_picks,skewness_picks,kurtosis_picks,percent_days_w_pick,days_of_data,days_w_stockout,days_w_scarce_inv,days_w_excess_inv,mean_inventory,inv_turnover_ratio,days_sales_inventory,stockout_rate,excess_rate,scarce_rate,coef_var
047780,24.0,34.0,28.05602923264312,26.320341047503046,2150.0,2.6187576126674785,0.0,17.34594040581088,4.164845784157065,50.0,5.0,3.0586887426792537,21.42987729831306,0.46163215590742995,821.0,1.0,250.0,11.0,27.18818514007308,79.07846694890577,10.382093023255814,0.001218026796589525,0.013398294762484775,0.30450669914738127,1.590389948275791
047797,218.34750911300122,655.91737545565,353.28918590522477,356.65492102065616,18176.0,22.08505467800729,12.0,1103.1265768522378,33.21334937720431,219.0,14.0,3.334019183837475,11.775045189595302,0.9550425273390036,823.0,7.0,103.0,94.0,354.9720534629405,51.20403091647212,16.072953345070424,0.00850546780072904,0.11421628189550426,0.12515188335358446,1.5038835022798827
047803,699.6597812879709,999.5139732685298,419.8323207776428,419.46537059538275,35278.0,42.86512758201701,12.0,8258.406361510468,90.87577433788648,1035.0,20.0,3.813396368229622,21.5393070065887,0.9671931956257594,823.0,4.0,672.0,12.0,419.6488456865128,84.06552374113633,9.789982425307558,0.004860267314702308,0.014580801944106925,0.8165249088699879,2.1200397494211853
047851,2.599241466498104,2.599241466498104,2.1302149178255374,2.0960809102402025,59.0,0.07458912768647281,0.0,0.09189777400822545,0.3031464563675872,2.0,0.0,4.38415712527173,20.079137034649673,0.0632111251580278,791.0,8.0,284.0,96.0,2.11314791403287,27.92043075082261,28.330508474576277,0.010113780025284451,0.1213653603034134,0.359039190897598,4.06421774553833
047874,5.0,55.0,46.013513513513516,46.0472972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,740.0,1.0,1.0,0.0,46.0304054054054,0.0,,0.0013513513513513514,0.0,0.0013513513513513514,
047922,15.0,18.0,18.48661800486618,18.346715328467152,327.0,0.3978102189781022,0.0,2.958484845790695,1.7200246642972,16.0,0.0,5.415840811217373,33.025646589222475,0.07177615571776155,822.0,14.0,84.0,286.0,18.416666666666664,17.755656108597286,46.295107033639134,0.0170316301703163,0.34793187347931875,0.10218978102189781,4.323731724930576
047925,8.613138686131387,12.91970802919708,11.361313868613138,11.116788321167883,398.0,0.48418491484184917,0.0,2.2256935491996885,1.491875849124078,30.0,0.0,11.115853361166602,192.83695415624493,0.24939172749391728,822.0,2.0,145.0,119.0,11.23905109489051,35.412242247118044,23.21231155778894,0.0024330900243309003,0.14476885644768855,0.17639902676399027,3.0812109245728445
047925SYG,1.0,10.0,7.792592592592593,7.783950617283951,53.0,0.0654320987654321,0.0,0.1057257092279754,0.3251549003597753,3.0,0.0,6.043872895259746,41.600516672980056,0.04814814814814815,810.0,411.0,411.0,322.0,7.788271604938272,6.805104224459063,119.02830188679245,0.5074074074074074,0.39753086419753086,0.5074074074074074,4.969348477196566
047965,0.0,0.0,0.04396984924623116,0.04396984924623116,11.0,0.013819095477386936,0.0,0.03125533327012422,0.17679177941896568,3.0,0.0,14.570714367820258,225.75536325877644,0.007537688442211055,796.0,761.0,0.0,35.0,0.04396984924623116,250.17142857142855,3.1818181818181817,0.9560301507537688,0.04396984924623116,0.0,12.793296037954242
048018P01,1070.9234507897934,2294.8359659781286,2631.2648845686513,2606.696233292831,171838.0,208.79465370595383,125.0,56339.14634607824,237.35868710893698,1246.0,75.0,2.3405386887882265,4.294098671866849,1.0,823.0,0.0,0.0,507.0,2618.980558930741,65.61255272171887,12.543331509910496,0.0,0.6160388821385177,0.0,1.1368044291172799
048036,766.0388821385176,936.269744835966,731.9234507897935,730.9052247873633,70060.0,85.12758201701094,82.0,1575.7732407399199,39.696010388197955,256.0,52.0,0.6325050417728999,0.6520396127100327,1.0,823.0,0.0,606.0,90.0,731.4143377885785,95.7870202706519,8.591978304310592,0.0,0.10935601458080195,0.7363304981773997,0.46631196901922517
048044,548.0558930741191,847.0838396111786,676.44957472661,676.3074119076549,38163.0,46.37059538274605,22.0,5864.905071056281,76.5826682158325,572.0,24.0,3.482619685823295,13.421053348158477,0.982989064398542,823.0,0.0,156.0,107.0,676.3784933171324,56.42255094900922,14.586366375809028,0.0,0.13001215066828675,0.18955042527339003,1.651535150319161
048201,5.0,35.0,32.15853658536585,32.23170731707317,1.0,0.0012195121951219512,0.0,0.001219512195121951,0.03492151478847891,1.0,0.0,28.583233214617632,815.0012210012212,0.0012195121951219512,820.0,4.0,4.0,64.0,32.19512195121951,0.03106060606060606,26400.0,0.004878048780487805,0.07804878048780488,0.004878048780487805,28.635642126552703
048262,0.0,0.0,17.828296703296704,17.828296703296704,4.0,0.005494505494505495,0.0,0.008222863793702859,0.09068000768473092,2.0,0.0,18.277778955518418,359.2263056877162,0.004120879120879121,728.0,434.0,0.0,294.0,17.828296703296704,0.22436243162030972,3244.75,0.5961538461538461,0.40384615384615385,0.0,16.503761398621027
048264,0.0,0.0,0.0,0.0,1.0,0.0017953321364452424,0.0,0.0017953321364452422,0.042371359860703575,1.0,0.0,23.53724279861919,552.0017985611513,0.0017953321364452424,557.0,557.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,23.60084744241189
048291,20.0,50.0,41.474264705882355,41.44607843137255,1798.0,2.2034313725490198,0.0,30.837092505713947,5.5531155674732675,103.0,2.0,9.200903463903396,139.03102817890746,0.4852941176470588,816.0,4.0,72.0,147.0,41.46017156862745,43.36692136027075,18.816184649610676,0.004901960784313725,0.1801470588235294,0.08823529411764706,2.5202126268399256
048317,0.0,9.0,0.7982779827798278,0.7933579335793358,9.0,0.01107011070110701,0.0,0.0996309963099632,0.3156437807243526,9.0,0.0,28.460520577232785,808.0012315270915,0.0012300123001230013,813.0,708.0,0.0,0.0,0.7958179581795818,11.309119010819165,71.8888888888889,0.8708487084870848,0.0,0.0,28.513154858766523
048333,6.0,7.0,5.941463414634146,5.942682926829268,445.0,0.5426829268292683,0.0,0.8492137943357455,0.9215279672021601,8.0,1.0,2.5441567517040538,9.9161664270681,0.3573170731707317,820.0,1.0,255.0,70.0,5.942073170731707,74.8896870189841,10.949438202247189,0.0012195121951219512,0.08536585365853659,0.31097560975609756,1.6980964788893735
048400,40.926829268292686,203.70731707317074,149.38780487804877,150.62073170731708,2622.0,3.1975609756097563,2.0,79.6141576580601,8.922676597191007,103.0,4.0,9.322094975709966,93.00648258125668,0.698780487804878,820.0,3.0,8.0,98.0,150.00426829268292,17.479502615779225,46.91209000762776,0.003658536585365854,0.11951219512195121,0.00975609756097561,2.790463314148217
048401,108.14094775212637,198.14094775212638,157.96354799513972,158.0206561360875,3269.0,3.972053462940462,1.0,225.4164929801066,15.013876680594743,181.0,3.0,7.003592521492563,54.36004777611484,0.5091130012150669,823.0,1.0,39.0,156.0,157.9921020656136,20.69090769260349,39.77592535943714,0.001215066828675577,0.18955042527339003,0.04738760631834751,3.7798777938603467
048447,127.2992700729927,190.94890510948906,458.7360097323601,455.0535279805353,12718.0,15.472019464720194,10.0,432.36888726880454,20.79348184573244,157.0,16.0,2.8939885241227783,10.929237823454857,0.8381995133819952,822.0,0.0,307.0,310.0,456.89476885644774,27.83573126002649,29.53038999842743,0.0,0.3771289537712895,0.3734793187347932,1.343941034533108
048449,0.0,62.07290400972053,11.402187120291616,11.399756986634264,276.0,0.3353584447144593,0.0,0.906862614670084,0.9522933448628548,10.0,0.0,4.108818611571386,22.36512070171945,0.1701093560145808,823.0,286.0,0.0,56.0,11.40097205346294,24.20846211233081,33.9963768115942,0.34750911300121506,0.06804374240583232,0.0,2.83962834355844
048525,3.619804400977995,7.23960880195599,6.700488997555012,6.678484107579462,131.0,0.16014669926650366,0.0,0.35253461737587277,0.5937462567257774,6.0,0.0,5.484065389836987,37.938886520359326,0.10146699266503667,818.0,61.0,218.0,299.0,6.689486552567237,19.58296783625731,41.770992366412216,0.0745721271393643,0.36552567237163813,0.2665036674816626,3.707514793906
048525P01,2.0,2.0,2.337121212121212,2.3295454545454546,18.0,0.022727272727272728,0.0,0.06269394322491666,0.2503875860040123,5.0,0.0,14.232249785698626,235.89244724565037,0.011363636363636364,792.0,47.0,71.0,240.0,2.333333333333333,7.714285714285715,102.66666666666666,0.059343434343434344,0.30303030303030304,0.08964646464646464,11.01705378417654
048529,21.0,42.0,32.81044957472661,32.88699878493317,965.0,1.172539489671932,1.0,2.145376389862026,1.464710343331413,11.0,2.0,1.7544247391465777,4.622205278247665,0.5589307411907655,823.0,1.0,63.0,113.0,32.84872417982989,29.377092233997303,28.01502590673575,0.001215066828675577,0.13730255164034022,0.07654921020656136,1.2491778368515576
048541,15.0,20.0,18.65735115431349,18.648845686512757,937.0,1.1385176184690158,0.0,7.14137346897145,2.6723348347412323,30.0,1.0,4.374412964527768,32.46818014174609,0.25637910085054677,823.0,5.0,172.0,212.0,18.653098420413123,50.23294140637723,16.38367129135539,0.006075334143377886,0.25759416767922233,0.20899149453219928,2.3472055165336543
048543,6.0,10.0,10.117719950433704,10.120198265179678,37.0,0.04584882280049566,0.0,0.1083171135935256,0.32911565382631924,4.0,0.0,7.971880699677979,67.9296907707084,0.022304832713754646,807.0,0.0,8.0,280.0,10.118959107806692,3.656502571638501,220.70270270270274,0.0,0.3469640644361834,0.009913258983890954,7.178279260482152
048544,10.779702970297029,16.169554455445546,13.85519801980198,13.858910891089108,159.0,0.1967821782178218,0.0,0.9612287901652621,0.9804227609379854,12.0,0.0,7.287508717943995,63.75550652393797,0.06806930693069307,808.0,1.0,71.0,135.0,13.857054455445544,11.474300004465682,70.41823899371069,0.0012376237623762376,0.1670792079207921,0.08787128712871287,4.982274156213158
048546,111.8048780487805,125.78048780487805,94.56829268292682,94.64390243902439,7765.0,9.46951219512195,0.0,260.3714747312308,16.136030327538148,71.0,10.0,1.7721682483840897,2.032992480732341,0.48292682926829267,820.0,0.0,359.0,63.0,94.6060975609756,82.07716204545163,9.990598840952993,0.0,0.07682926829268293,0.4378048780487805,1.7039980513304935
048547,18.0,20.0,18.219244823386113,18.2095006090134,894.0,1.0889159561510353,0.0,4.561596506342651,2.1357894339898422,13.0,1.0,2.0694512622467713,3.679356951360962,0.2911084043848965,821.0,0.0,225.0,90.0,18.214372716199755,49.08211849672329,16.727069351230423,0.0,0.10962241169305725,0.2740560292326431,1.9613905204761304
048548,0.0,242.0,182.86679174484053,178.32082551594746,3471.0,6.512195121951219,0.0,153.06986979644236,12.372140873609641,81.0,10.0,2.7873395202698714,9.232931403960153,0.3902439024390244,533.0,33.0,0.0,18.0,180.593808630394,19.21992800486201,27.731633535004324,0.06191369606003752,0.03377110694183865,0.0,1.8998418569962372
048557,2.0,4.0,4.056878306878307,4.056878306878307,60.0,0.07936507936507936,0.0,0.29038158309681505,0.5388706552567277,10.0,0.0,11.904023541461882,181.17419974773546,0.041005291005291,756.0,11.0,17.0,247.0,4.056878306878307,14.78969677208999,51.11666666666667,0.01455026455026455,0.32671957671957674,0.022486772486772486,6.78977025623477
048559,3.0,4.0,7.596231493943472,7.570659488559892,83.0,0.1117092866756393,0.0,0.4335958614635067,0.6584799628413204,7.0,0.0,7.529886953397064,61.79310724120808,0.04441453566621804,743.0,2.0,15.0,477.0,7.583445491251682,10.944893069482651,67.8855421686747,0.0026917900403768506,0.6419919246298789,0.020188425302826378,5.894585691459048
048561,2.6121437422552662,2.6121437422552662,2.0892193308550184,2.0879801734820322,18.0,0.022304832713754646,0.0,0.06649939579547443,0.2578747676595646,6.0,0.0,17.548838705477532,370.10894439586815,0.012391573729863693,807.0,231.0,485.0,235.0,2.088599752168525,8.618214179768616,93.63888888888889,0.2862453531598513,0.29120198265179675,0.6009913258983891,11.561385416737146
048570,10.290400972053463,13.720534629404618,19.01093560145808,18.972053462940462,638.0,0.7752126366950183,0.0,2.69758435254085,1.6424324499171494,30.0,1.0,8.13511081588606,124.11383841341728,0.3863912515188335,823.0,1.0,142.0,425.0,18.99149453219927,33.59398592450416,24.498432601880875,0.001215066828675577,0.5164034021871203,0.17253948967193194,2.118686373482467
048578,4.0,8.0,10.426829268292684,10.4,89.0,0.10853658536585366,0.0,0.7000491378540159,0.8366893915032124,15.0,0.0,11.195446952738878,156.7901680677746,0.026829268292682926,820.0,2.0,10.0,578.0,10.413414634146342,8.546668228129757,95.9438202247191,0.0024390243902439024,0.7048780487804878,0.012195121951219513,7.70882360710825
048607,2.0,2.0,2.1500615006150063,2.1476014760147604,25.0,0.03075030750307503,0.0,0.037230593980816656,0.19295231012044572,2.0,0.0,6.893698363052544,52.050524021328336,0.02706027060270603,813.0,4.0,24.0,119.0,2.148831488314883,11.63423010875787,69.88,0.004920049200492005,0.14637146371463713,0.02952029520295203,6.274809125116895
048643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,503.0,503.0,0.0,0.0,0.0,,,1.0,0.0,0.0,
048664,84.0,168.0,188.359900373599,188.4557907845579,1359.0,1.692403486924035,0.0,85.16835867988806,9.228670471952505,108.0,0.0,7.524725039772665,65.4238737484663,0.06973848069738481,803.0,0.0,17.0,400.0,188.40784557907847,7.213075420628389,111.32560706401766,0.0,0.49813200498132004,0.021170610211706103,5.4529966070477265
048668,25.0,37.0,39.17661388550548,39.10718635809988,895.0,1.0901339829476249,0.0,10.628451323490092,3.260130568472694,13.0,0.0,2.6814790828640693,5.273200211032197,0.1023142509135201,821.0,0.0,120.0,373.0,39.14190012180268,22.865522552939897,35.90558659217877,0.0,0.4543239951278928,0.146163215590743,2.9905778734257895
048752,2.0,2.0,6.072704081632653,6.0625,4.0,0.00510204081632653,0.0,0.007636771183569214,0.08738862159096694,2.0,0.0,18.973742523060604,387.22601311605246,0.003826530612244898,784.0,2.0,6.0,573.0,6.067602040816327,0.6592390161866722,1189.2500000000002,0.002551020408163265,0.7308673469387755,0.007653061224489796,17.12816983182952
048775,0.0,789.0,217.9890510948905,217.90754257907543,2433.0,2.95985401459854,0.0,26.671955155276184,5.164489825266014,40.0,4.0,3.0050064310839257,12.541103658987717,0.4245742092457421,822.0,48.0,0.0,41.0,217.94829683698296,11.163198039669892,73.63481298808055,0.058394160583941604,0.049878345498783457,0.0,1.7448461308543624
048775P01,32.49612403100775,129.984496124031,167.31653746770027,167.40826873385012,2710.0,3.501291989664083,0.0,2411.287837914632,49.1048657254516,1130.0,0.0,18.974731945868403,393.15070513546647,0.041343669250646,774.0,6.0,22.0,344.0,167.3624031007752,16.192406118644264,47.80018450184502,0.007751937984496124,0.4444444444444444,0.028423772609819122,14.024784528228611
048776,36.0,70.0,98.48967193195625,98.59295261239369,3080.0,3.742405832320778,1.0,28.403150895927013,5.329460657132859,58.0,5.0,2.7733425885367136,15.549987841453223,0.5139732685297691,823.0,0.0,79.0,505.0,98.54131227217496,31.25592636206142,26.33100649350649,0.0,0.6136087484811664,0.0959902794653706,1.4240734158507606
048776P01,24.0,96.0,143.9160583941606,143.85523114355232,1312.0,1.5961070559610706,0.0,112.05591661702688,10.585646726441746,143.0,0.0,8.260124165121125,77.93506086248114,0.0364963503649635,822.0,10.0,21.0,428.0,143.88564476885645,9.118352300590155,90.14786585365853,0.012165450121654502,0.5206812652068127,0.025547445255474453,6.632165860621277
048842,0.0,107.0,62.054545454545455,61.96909090909091,5269.0,9.58,11.0,83.82510018214938,9.155604850699346,60.0,15.0,0.9634532794586985,2.4532306616228583,0.6254545454545455,550.0,36.0,0.0,26.0,62.011818181818185,84.96767478339905,6.4730499145948,0.06545454545454546,0.04727272727272727,0.0,0.955699880031247
048843,10.0,40.0,36.9017199017199,36.885749385749385,296.0,0.36363636363636365,0.0,1.9414066867941409,1.3933437073436479,17.0,0.0,7.635186568016209,69.1294304927533,0.1769041769041769,814.0,7.0,16.0,317.0,36.893734643734646,8.023042472070992,101.45777027027027,0.0085995085995086,0.3894348894348894,0.019656019656019656,3.8316951951950315
048899,77.0,112.0,86.32968369829683,85.82846715328468,3160.0,3.8442822384428226,0.0,42.95014388126758,6.553635928342952,40.0,7.0,2.157873781517643,5.304360190317407,0.4051094890510949,822.0,5.0,197.0,55.0,86.07907542579076,36.71043147674435,22.39145569620253,0.006082725060827251,0.06690997566909976,0.2396593673965937,1.704774915537312
048987,10.0,40.0,40.40543881334982,40.389369592089,301.0,0.3720642768850433,0.0,3.815604768140596,1.953357306828578,30.0,0.0,9.530307227692699,109.56643031370658,0.09023485784919653,809.0,6.0,13.0,458.0,40.39740420271941,7.450973792512584,108.57641196013289,0.007416563658838072,0.5661310259579728,0.016069221260815822,5.250053359549234
049080,10.0,110.0,90.82670454545455,90.8409090909091,15.0,0.02130681818181818,0.0,0.16028506077848187,0.4003561674040777,10.0,0.0,22.799137484528572,551.9716785487079,0.004261363636363636,704.0,0.0,0.0,0.0,90.83380681818181,0.16513675387430216,4263.133333333333,0.0,0.0,0.0,18.790049456831383
049109,0.0,0.0,0.0,0.0,6.0,0.008368200836820083,0.0,0.03624272457399312,0.19037522048311098,5.0,0.0,25.390813374334588,659.0602292422968,0.002789400278940028,717.0,717.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,22.749838847731763
049235,30.0,130.0,82.5176184690158,82.54313487241798,1863.0,2.2636695018226,0.0,36.44742544781569,6.037170317939994,55.0,0.0,3.947676505012548,21.09114573709302,0.181044957472661,823.0,7.0,36.0,12.0,82.53037667071689,22.573506569987853,36.45866881374128,0.00850546780072904,0.014580801944106925,0.04374240583232078,2.666983989084603
049236,50.0,150.0,100.25889570552147,100.28098159509203,446.0,0.5472392638036809,0.0,8.594510182240244,2.9316395041410264,50.0,0.0,8.945086107259257,114.31806484460546,0.05766871165644172,815.0,0.0,6.0,8.0,100.26993865030676,4.447993147332354,183.22869955156955,0.0,0.0098159509202454,0.007361963190184049,5.35714393693932
049240,0.0,0.0,0.9908256880733946,0.9868938401048493,198.0,0.2595019659239843,0.0,15.003436497043374,3.873426970660913,100.0,0.0,23.02570281611947,578.0124412102333,0.01310615989515072,763.0,712.0,0.0,51.0,0.9888597640891219,200.2306163021869,3.8106060606060606,0.9331585845347313,0.06684141546526867,0.0,14.926387770779174
049571,3.093984962406015,4.12531328320802,2.892230576441103,2.862155388471178,126.0,0.15789473684210525,0.0,0.4493165158819257,0.6703107606789002,7.0,0.0,5.382561113423641,33.89102270995271,0.07268170426065163,798.0,30.0,392.0,112.0,2.8771929824561404,43.792682926829265,18.222222222222225,0.03759398496240601,0.14035087719298245,0.49122807017543857,4.245301484299701
049572,34.641119221411195,49.88321167883212,20.8345498783455,20.498783454987834,2364.0,2.875912408759124,0.0,28.13074673044267,5.3038426381674135,29.0,4.0,2.2255852534304044,4.64772991521819,0.3844282238442822,822.0,12.0,781.0,1.0,20.666666666666664,114.38709677419357,7.186125211505922,0.014598540145985401,0.0012165450121654502,0.9501216545012166,1.8442295467739485
049605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,680.0,680.0,0.0,0.0,0.0,,,1.0,0.0,0.0,
049724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,806.0,806.0,0.0,0.0,0.0,,,1.0,0.0,0.0,
049742,12.0,24.0,20.014598540145986,20.025547445255473,541.0,0.6581508515815085,0.0,23.777028488787355,4.876169448325945,132.0,0.0,24.027263820623016,639.4839982702224,0.17883211678832117,822.0,1.0,130.0,149.0,20.02007299270073,27.022878497857988,30.418669131238445,0.0012165450121654502,0.18126520681265207,0.15815085158150852,7.40889332074663
049773,5.0,5.0,5.577639751552795,5.544099378881987,32.0,0.03975155279503106,0.0,0.2745372516300486,0.5239630250600213,10.0,0.0,16.089320157581536,277.0964610520628,0.008695652173913044,805.0,1.0,17.0,65.0,5.560869565217391,5.7544956997654415,139.890625,0.0012422360248447205,0.08074534161490683,0.02111801242236025,13.180944849166162
049799,0.0,0.0,12256.327586206897,12136.21896551724,17216.0,29.682758620689654,0.0,511018.3724137929,714.8554905809935,17216.0,0.0,24.02086024928576,575.001727115717,0.0017241379310344827,580.0,100.0,0.0,480.0,12196.27327586207,1.4115787347986528,410.8874593401487,0.1724137931034483,0.8275862068965517,0.0,24.083189157584588
049808,11.458080194410693,22.916160388821385,15.35479951397327,15.343863912515188,557.0,0.6767922235722965,0.0,1.1216870212533223,1.0590972671352346,6.0,1.0,1.907739366555355,3.8154160804568686,0.3985419198055893,823.0,1.0,189.0,83.0,15.34933171324423,36.28822481694043,22.679533213644525,0.001215066828675577,0.10085054678007291,0.22964763061968407,1.5648780087114864
049828,2.0,5.0,3.69390243902439,3.69390243902439,62.0,0.07560975609756097,0.0,0.19940438964829205,0.44654718636252994,9.0,0.0,11.945338140597988,203.82470218157792,0.05,820.0,8.0,22.0,125.0,3.69390243902439,16.784417299438758,48.85483870967742,0.00975609756097561,0.1524390243902439,0.026829268292682926,5.905946658343138
049835,40.0,60.0,45.976885644768856,45.990267639902676,3832.0,4.661800486618005,1.0,43.3495499820704,6.58403751371986,55.0,10.0,2.0392810445834915,7.07903707824218,0.5012165450121655,822.0,2.0,210.0,74.0,45.98357664233576,83.33410055954602,9.863909185803756,0.0024330900243309003,0.09002433090024331,0.25547445255474455,1.4123379009075483
049849,10.0,40.0,44.231622746185856,44.27877947295423,2.0,0.0027739251040221915,0.0,0.00554785020804438,0.07448389227238585,2.0,0.0,26.795547930372507,716.0013888888896,0.0013869625520110957,721.0,7.0,7.0,407.0,44.25520110957004,0.0451924282311646,15953.999999999998,0.009708737864077669,0.5644937586685159,0.009708737864077669,26.851443164195096
049872,18.0,25.0,29.454878048780486,29.275609756097563,1081.0,1.3182926829268293,0.0,4.302717472229667,2.074299272580904,12.0,2.0,1.7554081320089214,2.7605680505330046,0.40853658536585363,820.0,0.0,114.0,488.0,29.365243902439026,36.81222616748686,22.275208140610545,0.0,0.5951219512195122,0.13902439024390245,1.573474008803276
049877,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.07142857142857141,0.26726124191242434,1.0,0.0,3.3282011773513758,9.076923076923087,0.07142857142857142,14.0,14.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.741657386773941
049905,5.0,35.0,33.86950904392765,33.843669250645995,51.0,0.06589147286821706,0.0,0.33847287824543454,0.5817842196600339,10.0,0.0,13.995974776499445,223.5517417443356,0.028423772609819122,774.0,7.0,7.0,374.0,33.856589147286826,1.5063537492844874,513.8235294117648,0.00904392764857881,0.48320413436692505,0.00904392764857881,8.829431098369925
050039,3.0,15.0,7.896637608966376,7.860523038605231,24.0,0.029887920298879204,0.0,0.04399337894367444,0.20974598671649106,2.0,0.0,7.682067476098963,62.161432262332966,0.0224159402241594,803.0,5.0,7.0,0.0,7.878580323785803,3.0462340946811035,263.60416666666663,0.0062266500622665,0.0,0.008717310087173101,7.017751138889263
050100,0.0,0.0,0.003968253968253968,0.003968253968253968,2.0,0.003968253968253968,0.0,0.007936507936507941,0.08908708063747482,2.0,0.0,22.383073695799027,499.00198807156977,0.001984126984126984,504.0,503.0,0.0,1.0,0.003968253968253968,504.0,1.0,0.998015873015873,0.001984126984126984,0.0,22.449944320643656
050102,30.0,40.0,42.4726609963548,42.44228432563791,778.0,0.945321992709599,0.0,11.000656313469504,3.3167237318579166,35.0,0.0,6.161414747045802,47.23447798735169,0.16281895504252733,823.0,4.0,58.0,331.0,42.45747266099635,18.324218358732203,44.91323907455013,0.004860267314702308,0.402187120291616,0.07047387606318348,3.508565078816279
050136,10.0,40.0,36.529411764705884,36.536764705882355,137.0,0.16789215686274508,0.0,0.5545997233249127,0.7447145247172992,10.0,0.0,7.317032733836433,71.06944739575658,0.08455882352941177,816.0,1.0,6.0,429.0,36.533088235294116,3.750025158498541,217.5985401459854,0.0012254901960784314,0.5257352941176471,0.007352941176470588,4.435671913644644
050137,10.0,40.0,43.09125475285171,43.048162230671736,58.0,0.07351077313054499,0.0,0.124030932942168,0.35218025632077676,4.0,0.0,5.585410567108037,36.176839427694745,0.049429657794676805,789.0,1.0,3.0,472.0,43.06970849176172,1.3466541109999413,585.8965517241379,0.0012674271229404308,0.5982256020278834,0.0038022813688212928,4.790865900639532
050138,5.0,35.0,19.574626865671643,19.55597014925373,109.0,0.13557213930348258,0.0,0.2094926984008972,0.457703723385442,4.0,0.0,4.010198757602775,18.38893682786098,0.09825870646766169,804.0,3.0,5.0,18.0,19.565298507462686,5.571088013731287,144.3165137614679,0.0037313432835820895,0.022388059701492536,0.006218905472636816,3.3760898495586735
050255,3.0,4.0,2.6136087484811665,2.612393681652491,137.0,0.16646415552855406,0.0,0.1681197210372118,0.41002404934005005,3.0,0.0,2.510929944358868,6.597645849526964,0.15309842041312272,823.0,13.0,495.0,53.0,2.613001215066829,52.43013252731922,15.697080291970805,0.015795868772782502,0.06439854191980558,0.6014580801944107,2.4631371723128557
050288,0.0,0.0,59.15815691158157,59.07845579078456,763.0,0.950186799501868,0.0,4.638413306708323,2.15369758942808,35.0,2.0,6.534463250798122,81.14914131986912,0.3175591531755915,803.0,5.0,0.0,798.0,59.118306351183065,12.906323727671047,62.217562254259505,0.0062266500622665,0.9937733499377335,0.0,2.26660440931946
050289,49.375,108.75,116.02573529411765,115.875,4443.0,5.444852941176471,2.0,191.99450108264165,13.856208034041696,123.0,3.0,4.8614405188940495,25.149293835989155,0.7549019607843137,816.0,2.0,41.0,409.0,115.95036764705883,38.31811912424497,21.29540850776502,0.0024509803921568627,0.5012254901960784,0.05024509803921569,2.544826863780784
050307,35.718635809987816,51.24847746650426,20.22533495736906,18.46772228989038,2321.0,2.8270401948842876,0.0,26.948097204479964,5.191155671377999,32.0,3.0,2.272584148717936,5.315106383871088,0.4043848964677223,821.0,15.0,805.0,0.0,19.34652862362972,119.96984291875216,6.843386471348556,0.018270401948842874,0.0,0.9805115712545676,1.836251101336207
050307DAW,5.416974169741698,8.125461254612546,9.474784747847478,9.424354243542435,129.0,0.15867158671586715,0.0,0.8651864104847945,0.9301539713858101,12.0,0.0,9.033371982215701,95.30800457395132,0.056580565805658053,813.0,3.0,174.0,480.0,9.449569495694956,13.651415554832413,59.55426356589147,0.0036900369003690036,0.5904059040590406,0.2140221402214022,5.862133168501269
050363,0.0,0.0,0.0,0.0,16.0,0.2,0.0,0.5670886075949366,0.7530528584335475,4.0,0.0,4.13061794420006,16.544642857142865,0.0875,80.0,80.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.7652642921677373
050386,207.87363304981773,237.56986634264885,142.34629404617255,142.6804374240583,5824.0,7.0765492102065615,6.0,35.912624573913604,5.992714291029867,37.0,7.0,1.4756314195879843,2.821942451750103,0.9343863912515188,823.0,0.0,602.0,113.0,142.51336573511543,40.866342395034465,20.138822115384613,0.0,0.13730255164034022,0.7314702308626975,0.8468413223759582
050408,5.0,6.0,5.297766749379653,5.306451612903226,111.0,0.13771712158808933,0.0,0.6629980118058659,0.8142468985546496,10.0,0.0,8.653807814792874,86.74682698566409,0.052109181141439205,806.0,25.0,265.0,259.0,5.302109181141439,20.935064935064933,38.5,0.031017369727047148,0.3213399503722084,0.32878411910669975,5.912459461577005
050409,3.0,4.0,4.131386861313868,4.132603406326034,81.0,0.09854014598540146,0.0,0.5493523120282371,0.7411830489347669,10.0,0.0,10.38327659938415,122.93764859657216,0.030413625304136254,822.0,15.0,153.0,191.0,4.1319951338199505,19.60312085970853,41.93209876543209,0.01824817518248175,0.23236009732360097,0.18613138686131386,7.521635385486153
